link_id,name,from_node_id,to_node_id,length,geometry,link_type,dir_flag,lanes,free_speed,capacity
10002136,RAIL,10007289,10007283,1.433581229,"LINESTRING (-112.08333 33.509305, -112.09879 33.509534)",transit,1,1,65,1900
10002137,RAIL,10007283,10007300,1.23338903,"LINESTRING (-112.09879 33.509534, -112.09971999999999 33.520599)",transit,1,1,65,1900
10002138,RAIL,10007300,10005627,1.874082102,"LINESTRING (-112.09971999999999 33.520599, -112.09968500000001 33.537453)",transit,1,1,65,1900
10002139,RAIL,10005627,10005629,1.646915662,"LINESTRING (-112.09968500000001 33.537453, -112.099631 33.552264)",transit,1,1,65,1900
10002140,RAIL,10005629,10005631,1.68353838,"LINESTRING (-112.099631 33.552264, -112.100801 33.567372999999996)",transit,1,1,65,1900
10002141,RAIL,10007893,10006835,1.147931056,"LINESTRING (-111.79076 33.415341999999995, -111.803127 33.415209999999995)",transit,1,1,65,1900
10002142,RAIL,10006835,10007710,1.764293931,"LINESTRING (-111.803127 33.415209999999995, -111.822135 33.415065999999996)",transit,1,1,65,1900
10002143,RAIL,10007710,10007705,0.79079659,"LINESTRING (-111.822135 33.415065999999996, -111.83065500000001 33.41511)",transit,1,1,65,1900
10002144,RAIL,10007705,10007559,0.781407716,"LINESTRING (-111.83065500000001 33.41511, -111.839074 33.41512)",transit,1,1,65,1900
10002145,RAIL,10007559,10007383,1.611019169,"LINESTRING (-111.839074 33.41512, -111.85643 33.414939000000004)",transit,1,1,65,1900
10002146,RAIL,10007383,10007306,1.343714188,"LINESTRING (-111.85643 33.414939000000004, -111.870907 33.414854999999996)",transit,1,1,65,1900
10002147,RAIL,10007306,10007302,1.594472697,"LINESTRING (-111.870907 33.414854999999996, -111.88808600000002 33.414823)",transit,1,1,65,1900
10002148,RAIL,10007302,10007305,1.180055256,"LINESTRING (-111.88808600000002 33.414823, -111.9008 33.414792)",transit,1,1,65,1900
10002149,RAIL,10007305,10007297,0.691780796,"LINESTRING (-111.9008 33.414792, -111.908253 33.414734)",transit,1,1,65,1900
10002150,RAIL,10007297,10007293,0.808709439,"LINESTRING (-111.908253 33.414734, -111.91696599999999 33.414773)",transit,1,1,65,1900
10002151,RAIL,10007293,10007308,1.147345035,"LINESTRING (-111.91696599999999 33.414773, -111.926947 33.420861)",transit,1,1,65,1900
10002152,RAIL,10007308,10007310,1.022286488,"LINESTRING (-111.926947 33.420861, -111.935957 33.42615)",transit,1,1,65,1900
10002153,RAIL,10007310,10007299,0.421230613,"LINESTRING (-111.935957 33.42615, -111.940178 33.427543)",transit,1,1,65,1900
10002154,RAIL,10007299,10007291,1.311447837,"LINESTRING (-111.940178 33.427543, -111.946605 33.438047)",transit,1,1,65,1900
10002155,RAIL,10007291,10007303,0.985563763,"LINESTRING (-111.946605 33.438047, -111.956107 33.442008)",transit,1,1,65,1900
10002156,RAIL,10007303,10007895,1.813053874,"LINESTRING (-111.956107 33.442008, -111.974719 33.446975)",transit,1,1,65,1900
10002178,RAIL,10005631,10005630,1.68353838,"LINESTRING (-112.100801 33.567372999999996, -112.099631 33.552264)",transit,1,1,65,1900
10002179,RAIL,10005630,10005628,1.646915662,"LINESTRING (-112.099631 33.552264, -112.09968500000001 33.537453)",transit,1,1,65,1900
10002180,RAIL,10005628,10007270,1.874082102,"LINESTRING (-112.09968500000001 33.537453, -112.09971999999999 33.520599)",transit,1,1,65,1900
10002181,RAIL,10007270,10007253,1.23338903,"LINESTRING (-112.09971999999999 33.520599, -112.09879 33.509534)",transit,1,1,65,1900
10002182,RAIL,10007253,10007258,1.433581229,"LINESTRING (-112.09879 33.509534, -112.08333 33.509305)",transit,1,1,65,1900
10002183,RAIL,10007258,10007261,0.743505048,"LINESTRING (-112.08333 33.509305, -112.075353 33.508619)",transit,1,1,65,1900
10002184,RAIL,10007261,10007259,0.8166239,"LINESTRING (-112.075353 33.508619, -112.07378 33.501393)",transit,1,1,65,1900
10002185,RAIL,10007259,10007265,0.627695916,"LINESTRING (-112.07378 33.501393, -112.07378899999999 33.495748)",transit,1,1,65,1900
10002186,RAIL,10007265,10007271,0.989524908,"LINESTRING (-112.07378899999999 33.495748, -112.073806 33.486849)",transit,1,1,65,1900
10002187,RAIL,10007271,10007278,0.626591819,"LINESTRING (-112.073806 33.486849, -112.073771 33.481214)",transit,1,1,65,1900
10002188,RAIL,10007278,10007264,0.840530638,"LINESTRING (-112.073771 33.481214, -112.073811 33.473655)",transit,1,1,65,1900
10002189,RAIL,10007264,10007268,0.994861164,"LINESTRING (-112.073811 33.473655, -112.07381699999999 33.464708)",transit,1,1,65,1900
10002190,RAIL,10007268,10007275,0.601080597,"LINESTRING (-112.07381699999999 33.464708, -112.074055 33.459306)",transit,1,1,65,1900
10002191,RAIL,10007275,10007280,0.832976629,"LINESTRING (-112.074055 33.459306, -112.07505 33.451861)",transit,1,1,65,1900
10002192,RAIL,10007280,10007266,0.460698726,"LINESTRING (-112.07505 33.451861, -112.075244 33.447721)",transit,1,1,65,1900
10002193,RAIL,10007266,10007256,0.584641324,"LINESTRING (-112.075244 33.447721, -112.06918600000002 33.446274)",transit,1,1,65,1900
10002194,RAIL,10007256,10007252,1.257543284,"LINESTRING (-112.06918600000002 33.446274, -112.055678 33.447204)",transit,1,1,65,1900
10002195,RAIL,10007252,10007254,2.449867312,"LINESTRING (-112.055678 33.447204, -112.029273 33.447229)",transit,1,1,65,1900
10002196,RAIL,10007254,10007255,2.728548126,"LINESTRING (-112.029273 33.447229, -111.99988300000001 33.448107)",transit,1,1,65,1900
10002197,RAIL,10007255,10007257,1.103354008,"LINESTRING (-111.99988300000001 33.448107, -111.987991 33.448169)",transit,1,1,65,1900
10002198,RAIL,10007257,10007896,1.237898843,"LINESTRING (-111.987991 33.448169, -111.97473899999999 33.446876)",transit,1,1,65,1900
10002199,RAIL,10007896,10007274,1.811502564,"LINESTRING (-111.97473899999999 33.446876, -111.956107 33.442008)",transit,1,1,65,1900
10002200,RAIL,10007274,10007260,0.985563763,"LINESTRING (-111.956107 33.442008, -111.946605 33.438047)",transit,1,1,65,1900
10002201,RAIL,10007260,10007269,1.299802297,"LINESTRING (-111.946605 33.438047, -111.94067199999999 33.427458)",transit,1,1,65,1900
10002202,RAIL,10007269,10007281,0.464071788,"LINESTRING (-111.94067199999999 33.427458, -111.935956 33.42607)",transit,1,1,65,1900
10002203,RAIL,10007281,10007279,1.029673234,"LINESTRING (-111.935956 33.42607, -111.92693 33.420685)",transit,1,1,65,1900
10002204,RAIL,10007279,10007263,1.134622501,"LINESTRING (-111.92693 33.420685, -111.91696599999999 33.414773)",transit,1,1,65,1900
10002205,RAIL,10007263,10007267,0.808709439,"LINESTRING (-111.91696599999999 33.414773, -111.908253 33.414734)",transit,1,1,65,1900
10002206,RAIL,10007267,10007276,0.691780796,"LINESTRING (-111.908253 33.414734, -111.9008 33.414792)",transit,1,1,65,1900
10002207,RAIL,10007276,10007272,1.180055256,"LINESTRING (-111.9008 33.414792, -111.88808600000002 33.414823)",transit,1,1,65,1900
10002208,RAIL,10007272,10007277,1.594472697,"LINESTRING (-111.88808600000002 33.414823, -111.870907 33.414854999999996)",transit,1,1,65,1900
10002209,RAIL,10007277,10007384,1.343714188,"LINESTRING (-111.870907 33.414854999999996, -111.85643 33.414939000000004)",transit,1,1,65,1900
10002210,RAIL,10007384,10007566,1.611019169,"LINESTRING (-111.85643 33.414939000000004, -111.839074 33.41512)",transit,1,1,65,1900
10002211,RAIL,10007566,10007706,0.781407716,"LINESTRING (-111.839074 33.41512, -111.83065500000001 33.41511)",transit,1,1,65,1900
10002212,RAIL,10007706,10007715,0.79079659,"LINESTRING (-111.83065500000001 33.41511, -111.822135 33.415065999999996)",transit,1,1,65,1900
10002213,RAIL,10007715,10006834,1.764293931,"LINESTRING (-111.822135 33.415065999999996, -111.803127 33.415209999999995)",transit,1,1,65,1900
10002214,RAIL,10006834,10007893,1.147931056,"LINESTRING (-111.803127 33.415209999999995, -111.79076 33.415341999999995)",transit,1,1,65,1900
10002288,RAIL,10006834,10007894,1.148079068,"LINESTRING (-111.803127 33.415209999999995, -111.79075800000001 33.415312)",transit,1,1,65,1900
10002310,RAIL,10007894,10006835,1.148079068,"LINESTRING (-111.79075800000001 33.415312, -111.803127 33.415209999999995)",transit,1,1,65,1900
10004140,RAIL,10005629,10005633,1.68353838,"LINESTRING (-112.099631 33.552264, -112.100801 33.567372999999996)",transit,1,1,65,1900
10005200,RAIL,10005633,10005630,1.68353838,"LINESTRING (-112.100801 33.567372999999996, -112.099631 33.552264)",transit,1,1,65,1900
10023551,17,10003010,10003012,0.407952788,"LINESTRING (-112.0217142 33.50906629, -112.0217446 33.50539757)",transit,1,1,65,1900
10023552,17,10003012,10003009,0.195512449,"LINESTRING (-112.0217446 33.50539757, -112.0217332 33.50363931)",transit,1,1,65,1900
10023553,17,10003009,10001836,0.278511731,"LINESTRING (-112.0217332 33.50363931, -112.01917209999999 33.50233055)",transit,1,1,65,1900
10023554,17,10001836,10003028,0.562042287,"LINESTRING (-112.01917209999999 33.50233055, -112.01311489999999 33.50213758)",transit,1,1,65,1900
10023555,17,10003028,10003036,0.439295837,"LINESTRING (-112.01311489999999 33.50213758, -112.0131097 33.4981869)",transit,1,1,65,1900
10023556,17,10003036,10003040,0.388956001,"LINESTRING (-112.0131097 33.4981869, -112.0131466 33.49468907)",transit,1,1,65,1900
10023557,17,10003040,10003031,0.382029538,"LINESTRING (-112.0131466 33.49468907, -112.0130858 33.49125377)",transit,1,1,65,1900
10023558,17,10003031,10003047,0.427139555,"LINESTRING (-112.0130858 33.49125377, -112.0130627 33.48741246)",transit,1,1,65,1900
10023559,17,10003047,10003033,0.292977087,"LINESTRING (-112.0130627 33.48741246, -112.0130486 33.48477768)",transit,1,1,65,1900
10023560,17,10003033,10003054,0.507706368,"LINESTRING (-112.0130486 33.48477768, -112.01303119999999 33.48021179)",transit,1,1,65,1900
10023561,17,10003054,10003059,0.407129202,"LINESTRING (-112.01303119999999 33.48021179, -112.0130419 33.476550399999994)",transit,1,1,65,1900
10023562,17,10003059,10003046,0.428415523,"LINESTRING (-112.0130419 33.476550399999994, -112.0130358 33.47269757)",transit,1,1,65,1900
10023563,17,10003046,10003044,0.187615119,"LINESTRING (-112.0130358 33.47269757, -112.0130318 33.47101031)",transit,1,1,65,1900
10023564,17,10003044,10003048,0.208936379,"LINESTRING (-112.0130318 33.47101031, -112.0130317 33.4691313)",transit,1,1,65,1900
10023565,17,10003048,10004179,0.395366163,"LINESTRING (-112.0130317 33.4691313, -112.0123074 33.465627399999995)",transit,1,1,65,1900
10023566,17,10004179,10004190,0.426944182,"LINESTRING (-112.0123074 33.465627399999995, -112.0077048 33.46561107)",transit,1,1,65,1900
10023567,17,10004190,10004200,0.365616347,"LINESTRING (-112.0077048 33.46561107, -112.00376340000001 33.46558761)",transit,1,1,65,1900
10023568,17,10004200,10004051,0.407082173,"LINESTRING (-112.00376340000001 33.46558761, -111.9993751 33.46555111)",transit,1,1,65,1900
10023569,17,10004051,10004215,0.396464386,"LINESTRING (-111.9993751 33.46555111, -111.9951011 33.46553343)",transit,1,1,65,1900
10023570,17,10004215,10004225,0.230790229,"LINESTRING (-111.9951011 33.46553343, -111.99261329999999 33.46556076)",transit,1,1,65,1900
10023571,17,10004225,10004232,0.558106803,"LINESTRING (-111.99261329999999 33.46556076, -111.98659679999999 33.4655283)",transit,1,1,65,1900
10023593,59,10001471,10001441,0.379319953,"LINESTRING (-112.18506229999998 33.45229321, -112.1848687 33.45570069)",transit,1,1,65,1900
10023594,59,10001441,10001462,0.424546085,"LINESTRING (-112.1848687 33.45570069, -112.18635800000001 33.45931089)",transit,1,1,65,1900
10023595,59,10001462,10001422,0.543212578,"LINESTRING (-112.18635800000001 33.45931089, -112.18620870000001 33.46419453)",transit,1,1,65,1900
10023596,59,10001422,10001448,0.257084616,"LINESTRING (-112.18620870000001 33.46419453, -112.18625390000001 33.46650624)",transit,1,1,65,1900
10023597,59,10001448,10001419,0.418282762,"LINESTRING (-112.18625390000001 33.46650624, -112.1862938 33.4702678)",transit,1,1,65,1900
10023598,59,10001419,10001439,0.389707381,"LINESTRING (-112.1862938 33.4702678, -112.18628249999999 33.47377251)",transit,1,1,65,1900
10023599,59,10001439,10001472,0.320542131,"LINESTRING (-112.18628249999999 33.47377251, -112.1862763 33.47665521)",transit,1,1,65,1900
10023600,59,10001472,10001469,0.49152298,"LINESTRING (-112.1862763 33.47665521, -112.1862164 33.4810753)",transit,1,1,65,1900
10023601,59,10001469,10001438,0.421269021,"LINESTRING (-112.1862164 33.4810753, -112.1862851 33.48486343)",transit,1,1,65,1900
10023602,59,10001438,10001418,0.401393892,"LINESTRING (-112.1862851 33.48486343, -112.18625420000001 33.48847316)",transit,1,1,65,1900
10023603,59,10001418,10001433,0.414460979,"LINESTRING (-112.18625420000001 33.48847316, -112.1863125 33.49220018)",transit,1,1,65,1900
10023604,59,10001433,10001446,0.354381568,"LINESTRING (-112.1863125 33.49220018, -112.1862656 33.49538697)",transit,1,1,65,1900
10023605,59,10001446,10001442,0.408225824,"LINESTRING (-112.1862656 33.49538697, -112.18631189999999 33.49905803)",transit,1,1,65,1900
10023606,59,10001442,10001430,0.413066719,"LINESTRING (-112.18631189999999 33.49905803, -112.1862795 33.50277273)",transit,1,1,65,1900
10023607,59,10001430,10001417,0.390857989,"LINESTRING (-112.1862795 33.50277273, -112.1862548 33.50628774)",transit,1,1,65,1900
10023608,59,10001417,10001429,0.453833321,"LINESTRING (-112.1862548 33.50628774, -112.18616670000002 33.5103685)",transit,1,1,65,1900
10023609,59,10001429,10001434,0.350607335,"LINESTRING (-112.18616670000002 33.5103685, -112.1861825 33.51352156)",transit,1,1,65,1900
10023610,59,10001434,10001450,0.403917592,"LINESTRING (-112.1861825 33.51352156, -112.1861459 33.51715395)",transit,1,1,65,1900
10023611,59,10001450,10001451,0.387934465,"LINESTRING (-112.1861459 33.51715395, -112.18617569999999 33.52064264)",transit,1,1,65,1900
10023612,59,10001451,10001426,0.442262835,"LINESTRING (-112.18617569999999 33.52064264, -112.18610929999998 33.52461962)",transit,1,1,65,1900
10023613,59,10001426,10001420,0.375483079,"LINESTRING (-112.18610929999998 33.52461962, -112.1861114 33.52799642)",transit,1,1,65,1900
10023614,59,10001420,10001447,0.403359705,"LINESTRING (-112.1861114 33.52799642, -112.1861146 33.53162392)",transit,1,1,65,1900
10023615,59,10001447,10001456,0.41178749,"LINESTRING (-112.1861146 33.53162392, -112.1860956 33.53532718)",transit,1,1,65,1900
10023616,59,10001456,10001477,0.462838529,"LINESTRING (-112.1860956 33.53532718, -112.1860284 33.53948921)",transit,1,1,65,1900
10023617,59,10003581,10003537,0.386008327,"LINESTRING (-112.1864324 33.5671066, -112.18639979999999 33.56363525)",transit,1,1,65,1900
10023618,59,10003537,10003548,0.281469532,"LINESTRING (-112.18639979999999 33.56363525, -112.1863733 33.56110403)",transit,1,1,65,1900
10023619,59,10003548,10003574,0.519621884,"LINESTRING (-112.1863733 33.56110403, -112.1863328 33.55643108)",transit,1,1,65,1900
10023620,59,10003574,10003567,0.430307591,"LINESTRING (-112.1863328 33.55643108, -112.1863094 33.55256128)",transit,1,1,65,1900
10023621,59,10003567,10003526,0.26201238,"LINESTRING (-112.1863094 33.55256128, -112.18633840000001 33.55020507)",transit,1,1,65,1900
10023622,59,10003526,10003527,0.245038159,"LINESTRING (-112.18633840000001 33.55020507, -112.1862861 33.54800182)",transit,1,1,65,1900
10023623,59,10003527,10003569,0.27409255,"LINESTRING (-112.1862861 33.54800182, -112.18629109999999 33.54553685)",transit,1,1,65,1900
10023624,59,10003569,10003586,0.253807605,"LINESTRING (-112.18629109999999 33.54553685, -112.18631629999999 33.5432544)",transit,1,1,65,1900
10023625,59,10003586,10003565,0.164045997,"LINESTRING (-112.18631629999999 33.5432544, -112.1863496 33.54177936)",transit,1,1,65,1900
10023626,59,10003565,10003551,0.239549171,"LINESTRING (-112.1863496 33.54177936, -112.18635640000001 33.53962505)",transit,1,1,65,1900
10023627,59,10003551,10003549,0.187193323,"LINESTRING (-112.18635640000001 33.53962505, -112.18635640000001 33.53794158)",transit,1,1,65,1900
10023628,59,10003549,10003568,0.371872531,"LINESTRING (-112.18635640000001 33.53794158, -112.1863568 33.53459725)",transit,1,1,65,1900
10023629,59,10003568,10003557,0.394056843,"LINESTRING (-112.1863568 33.53459725, -112.1863832 33.53105348)",transit,1,1,65,1900
10023630,59,10003557,10003555,0.463454026,"LINESTRING (-112.1863832 33.53105348, -112.1864371 33.52688578)",transit,1,1,65,1900
10023631,59,10003555,10003540,0.340665865,"LINESTRING (-112.1864371 33.52688578, -112.18644099999999 33.523822100000004)",transit,1,1,65,1900
10023632,59,10003540,10003563,0.433313429,"LINESTRING (-112.18644099999999 33.523822100000004, -112.1864372 33.51992522)",transit,1,1,65,1900
10023633,59,10003563,10003562,0.380165252,"LINESTRING (-112.1864372 33.51992522, -112.1864506 33.51650633)",transit,1,1,65,1900
10023634,59,10003562,10003533,0.383707335,"LINESTRING (-112.1864506 33.51650633, -112.1864355 33.51305559)",transit,1,1,65,1900
10023635,59,10003533,10003530,0.469587777,"LINESTRING (-112.1864355 33.51305559, -112.18650729999999 33.50883291)",transit,1,1,65,1900
10023636,59,10003530,10003532,0.352967256,"LINESTRING (-112.18650729999999 33.50883291, -112.18648799999998 33.50565864)",transit,1,1,65,1900
10023637,59,10003532,10003543,0.421318346,"LINESTRING (-112.18648799999998 33.50565864, -112.18652050000001 33.50186973)",transit,1,1,65,1900
10023638,59,10003543,10003525,0.395147817,"LINESTRING (-112.18652050000001 33.50186973, -112.18656090000002 33.49831624)",transit,1,1,65,1900
10023639,59,10003525,10003554,0.415021076,"LINESTRING (-112.18656090000002 33.49831624, -112.18659270000002 33.49458396)",transit,1,1,65,1900
10023640,59,10003554,10006250,0.363140167,"LINESTRING (-112.18659270000002 33.49458396, -112.1865398 33.49131846)",transit,1,1,65,1900
10023641,59,10006250,10003570,0.444134371,"LINESTRING (-112.1865398 33.49131846, -112.18652240000002 33.48732429)",transit,1,1,65,1900
